id,value,feed_id,created_at,lat,lon,ele
0F6C187293K4Y86ECQR0SCM3YY,100601,2409791,2022-12-16 07:33:12 UTC,,,
0F6C18G2YPBM7MAHTF4H6KAG4Z,100605,2409791,2022-12-16 07:33:41 UTC,,,
0F6C18S41RVX7T3KBSVE879Q7Z,100600,2409791,2022-12-16 07:34:11 UTC,,,
0F6C1923GWTKDPW5FHR5R7TPR0,100600,2409791,2022-12-16 07:34:40 UTC,,,
0F6C19B3RTZ4TE5ANAC6P86E2R,100599,2409791,2022-12-16 07:35:10 UTC,,,
0F6C19M4WQ33NAQ52CX1GG4KMA,100605,2409791,2022-12-16 07:35:40 UTC,,,
0F6C19X74Q4FF09S1VKT1D61Y4,100596,2409791,2022-12-16 07:36:09 UTC,,,
0F6C1A6827G3HK74Y8MQE06X43,100596,2409791,2022-12-16 07:36:39 UTC,,,
0F6C1AFAD6H1CZ219BPTNM7Q6N,100601,2409791,2022-12-16 07:37:09 UTC,,,
0F6C1ARAEH9X6JJ0BM769EAAZ4,100604,2409791,2022-12-16 07:37:38 UTC,,,
0F6C1B1BTZ0X7MPXB8AGYSNSVV,100596,2409791,2022-12-16 07:38:08 UTC,,,
0F6C1BAA86GGDYXSXKBD0GYZFC,100600,2409791,2022-12-16 07:38:37 UTC,,,
0F6C1BKA3SMK1KSFTXWK311RDG,100596,2409791,2022-12-16 07:39:07 UTC,,,
0F6C1BWC0H3EBNWAYABRZFJ08V,100596,2409791,2022-12-16 07:39:36 UTC,,,
0F6C1C5BSM6GE6AKD39YW1RYMG,100597,2409791,2022-12-16 07:40:06 UTC,,,
0F6C1CEC1XZ6T7T0S993SBF05A,100594,2409791,2022-12-16 07:40:35 UTC,,,
0F6C1CQCA77P7B9KKBW7A3RH4M,100589,2409791,2022-12-16 07:41:05 UTC,,,
0F6C1D0DSCT3VNQECYVZM5JRSZ,100595,2409791,2022-12-16 07:41:34 UTC,,,
0F6C1D9FPYD2JACX68ADPQTPRN,100593,2409791,2022-12-16 07:42:04 UTC,,,
0F6C1DJGCFC1VGPJJ8TQHAF42V,100594,2409791,2022-12-16 07:42:34 UTC,,,
0F6C1DVHVMW1SD0NZFW2XV9VN2,100592,2409791,2022-12-16 07:43:03 UTC,,,
0F6C1E4J9QHRQT9GGS75D79ADA,100596,2409791,2022-12-16 07:43:33 UTC,,,
0F6C1EDJVW9PR1YDJA2DJJT565,100591,2409791,2022-12-16 07:44:02 UTC,,,
0F6C1EPKMYCWTGJEQ83JBQ8J9T,100598,2409791,2022-12-16 07:44:32 UTC,,,
0F6C1EZM24BW8XKG9JY89082YQ,100588,2409791,2022-12-16 07:45:01 UTC,,,
